Name: CCTV-10, URL: http://dd.ddzb.fun/php/migu.php?id=cctv10$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://nas.hssvm.com:8888/udp/225.1.1.140:5002$订阅源, Date: None, Delay: 556 ms, Speed: 0.24 M/s, Resolution: None
Name: CCTV-10, URL: http://alvin.ergotron.net:8000/udp/239.77.1.113:5146$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://60.2.190.206:4000/udp/239.253.92.196:6061$订阅源, Date: None, Delay: 510 ms, Speed: 0.74 M/s, Resolution: None
Name: CCTV-10, URL: http://125.34.48.195:7077/rtp/239.3.1.63:8116$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://111.196.129.152:20000/udp/239.3.1.63:8116$订阅源, Date: None, Delay: 515 ms, Speed: 0.43 M/s, Resolution: None
Name: CCTV-10, URL: http://221.219.79.161:4000/udp/239.3.1.63:8116$订阅源, Date: None, Delay: 499 ms, Speed: 0.88 M/s, Resolution: None
Name: CCTV-10, URL: http://221.237.190.27:4022/udp/239.93.1.28:5140$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/1.m3u8?$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000012827/1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://114.249.215.204:9888/udp/239.3.1.63:8116$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/index.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv10hd$订阅源, Date: None, Delay: 500 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://221.222.162.206:8888/udp/239.3.1.63:8116$订阅源, Date: None, Delay: 505 ms, Speed: 0.90 M/s, Resolution: None
Name: CCTV-10, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000016738/1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://115.171.216.225:4000/udp/225.1.8.10:8116$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://113.90.246.252:4000/udp/239.77.1.113:5146$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://60.10.106.114:555/udp/239.253.92.196:6061$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv10$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://124.230.56.27:55555/udp/239.76.253.160:9000$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://27.11.51.158:8003/udp/225.0.4.130:7980$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://115.171.216.225:4000/rtp/225.1.8.10:8116$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-10, URL: http://123.117.237.15:8680/udp/239.3.1.63:8116$订阅源, Date: None, Delay: 512 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://114.252.235.176:8000/udp/239.3.1.152:8120$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://222.129.139.229:8888/udp/239.3.1.152:8120$订阅源, Date: None, Delay: 558 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://14.112.86.101:4022/udp/239.77.1.238:5146$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://123.122.162.7:19999/udp/239.3.1.152:8120$订阅源, Date: None, Delay: 764 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://60.7.56.33:4000/rtp/239.253.93.153:6321$组播源, Date: None, Delay: 568 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-11, URL: http://115.171.216.225:4000/udp/225.1.8.73:8120$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://8.138.7.223/tv/mgitv.php?id=57$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://113.90.246.252:4000/udp/239.77.1.238:5146$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://60.2.190.206:4000/udp/239.253.93.153:6321$订阅源, Date: None, Delay: 510 ms, Speed: 0.74 M/s, Resolution: None
Name: CCTV-11, URL: http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cctv11$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://bl.dchwtq.asia:10000/rtp/239.69.1.154:10560$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://58.57.40.22:9901/tsfile/live/1011_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://123.122.163.183:19999/udp/239.3.1.152:8120$订阅源, Date: None, Delay: 499 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://111.196.135.75:8686/udp/239.3.1.152:8120$订阅源, Date: None, Delay: 566 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV-11, URL: http://nas.hssvm.com:8888/udp/225.1.1.22:5002$订阅源, Date: None, Delay: 556 ms, Speed: 0.24 M/s, Resolution: None
Name: CCTV-11, URL: http://125.33.89.106:5566/udp/239.3.1.152:8120$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://115.171.80.176:8888/udp/225.1.8.111:8040$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://114.254.83.83:2222/rtp/239.3.1.152:8120$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://8.138.7.223/tv/mgitv.php?id=59$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://60.7.56.33:4000/udp/239.253.93.153:6321$订阅源, Date: None, Delay: 568 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-11, URL: http://114.249.215.204:9888/udp/239.3.1.152:8120$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://8.138.7.223/tv/mgitv.php?id=58$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: https://api.olelive.com/dis/live/CCTV11HD/hls.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://114.83.223.132:9999/udp/239.45.1.196:5140$订阅源, Date: None, Delay: 591 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://183.133.104.164:8899/rtp/233.50.201.11:5140$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010092/index.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://202.100.46.58:9901/tsfile/live/1012_1.m3u8$订阅源, Date: None, Delay: 528 ms, Speed: 0.07 M/s, Resolution: None
Name: CCTV-11, URL: http://115.171.80.176:8888/udp/225.1.8.73:8120$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://118.251.60.185:8888/udp/239.76.245.251:1234$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv11$订阅源, Date: None, Delay: 500 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://116.128.242.83:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 4278 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 509 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-11, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv11$订阅源, Date: None, Delay: 528 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://115.171.216.209:4000/udp/225.1.8.73:8120$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://39.98.201.151:9090/udp/225.1.8.73:8120$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000019789/1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://39.98.201.151:9090/udp/225.1.8.111:8040$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://123.113.249.203:8888/udp/239.3.1.152:8120$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010092/1.m3u8?$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010092/1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://123.113.187.204:8000/rtp/239.3.1.152:8120$组播源, Date: None, Delay: 513 ms, Speed: 0.51 M/s, Resolution: None
Name: CCTV-11, URL: http://114.249.230.215:9888/udp/239.3.1.152:8120$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031106/1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://221.222.162.206:8888/udp/239.3.1.152:8120$订阅源, Date: None, Delay: 505 ms, Speed: 0.90 M/s, Resolution: None
Name: CCTV-11, URL: http://www.furymax.top:85/rtp/239.69.1.154:10560$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://125.34.48.195:7077/rtp/239.3.1.152:8120$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://wouu.net:9977/udp/239.93.0.102:5140$订阅源, Date: None, Delay: 634 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-11, URL: http://58.221.214.82:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 498 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV-11, URL: http://z.b.bkpcp.top/m.php?id=cctv11$订阅源, Date: None, Delay: 2386 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://111.196.129.152:20000/udp/239.3.1.152:8120$订阅源, Date: None, Delay: 515 ms, Speed: 0.43 M/s, Resolution: None
Name: CCTV-11, URL: http://124.230.56.27:55555/udp/239.76.245.251:1234$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031106/$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://123.113.187.204:8000/udp/239.3.1.152:8120$订阅源, Date: None, Delay: 513 ms, Speed: 0.51 M/s, Resolution: None
Name: CCTV-11, URL: http://182.92.109.190:1668/72/72.php?id=cctv11$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://8.138.7.223/tv/mgitv.php?id=60$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://221.219.79.161:4000/udp/239.3.1.152:8120$订阅源, Date: None, Delay: 499 ms, Speed: 0.88 M/s, Resolution: None
Name: CCTV-11, URL: http://58.19.43.46:9901/tsfile/live/1030_1.m3u8$订阅源, Date: None, Delay: 504 ms, Speed: 0.08 M/s, Resolution: None
Name: CCTV-11, URL: http://183.3.134.56:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 488 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-11, URL: http://222.129.139.91:8888/udp/239.3.1.152:8120$订阅源, Date: None, Delay: 504 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000508$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv11$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://61.138.128.226:19901/tsfile/live/0011_2.m3u8$订阅源, Date: None, Delay: 528 ms, Speed: 0.06 M/s, Resolution: None
Name: CCTV-11, URL: http://dms.yryyj.site:8188/udp/239.76.245.251:1234$订阅源, Date: None, Delay: 825 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://113.100.72.187:8899/udp/239.77.1.238:5146$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://116.128.242.83:9901/tsfile/live/0012_1.m3u8$订阅源, Date: None, Delay: 4278 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://222.129.139.229:8888/rtp/239.3.1.152:8120$组播源, Date: None, Delay: 558 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://171.107.6.179:5432/udp/239.81.0.229:4056$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://123.117.237.15:8680/udp/239.3.1.152:8120$订阅源, Date: None, Delay: 512 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://120.6.209.42:8866/udp/239.253.93.153:6321$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://115.171.216.225:4000/rtp/225.1.8.73:8120$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://114.252.239.133:9876/udp/239.3.1.152:8120$订阅源, Date: None, Delay: 509 ms, Speed: 0.21 M/s, Resolution: None
Name: CCTV-11, URL: http://171.107.6.179:5432/udp/239.81.0.23:4056$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://115.60.241.249:2000/rtp/225.1.4.215:1268$组播源, Date: None, Delay: 500 ms, Speed: 0.13 M/s, Resolution: None
Name: CCTV-11, URL: http://111.164.130.216:50000/udp/225.1.2.192:5002$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://60.10.106.114:555/udp/239.253.93.153:6321$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://dd.ddzb.fun/php/migu.php?id=cctv11$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://1.203.111.193:17777/udp/225.1.8.73:8120$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://120.197.43.179:9901/tsfile/live/0012_1.m3u8$订阅源, Date: None, Delay: 1060 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://114.249.229.24:8888/udp/239.3.1.152:8120$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://kxrj.site:8081/8647/mg.php?id=cctv11$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://221.237.190.27:4022/udp/239.93.0.102:5140$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://60.2.190.206:4000/rtp/239.253.93.153:6321$组播源, Date: None, Delay: 510 ms, Speed: 0.74 M/s, Resolution: None
Name: CCTV-11, URL: http://114.252.238.87:8000/udp/239.3.1.152:8120$订阅源, Date: None, Delay: 507 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-11, URL: http://61.136.172.236:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 509 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-11, URL: http://106.53.99.30/dl/bjyd.php?id=7$订阅源, Date: None, Delay: 1870 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010205/$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://61.138.128.226:19901/tsfile/live/0013_1.m3u8$订阅源, Date: None, Delay: 528 ms, Speed: 0.06 M/s, Resolution: None
Name: CCTV-12, URL: http://8.138.7.223/tv/mgitv.php?id=63$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://61.136.172.236:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 509 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-12, URL: http://114.252.235.176:8000/rtp/239.3.1.64:8124$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://124.230.56.27:55555/udp/239.76.253.162:9000$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000032494/1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://120.197.43.179:9901/tsfile/live/0013_1.m3u8$订阅源, Date: None, Delay: 1060 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://116.128.242.83:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 4278 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://221.219.79.161:4000/udp/239.3.1.64:8124$订阅源, Date: None, Delay: 499 ms, Speed: 0.88 M/s, Resolution: None
Name: CCTV-12, URL: http://221.222.162.206:8888/udp/239.3.1.64:8124$订阅源, Date: None, Delay: 505 ms, Speed: 0.90 M/s, Resolution: None
Name: CCTV-12, URL: http://1.203.111.193:17777/udp/225.1.8.12:8124$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://114.252.235.176:8000/udp/239.3.1.64:8124$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://114.254.83.83:2222/rtp/239.3.1.64:8124$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://27.11.51.158:8003/udp/225.0.4.129:7980$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://120.6.209.42:8866/udp/239.253.92.197:6062$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://wouu.net:9977/udp/239.93.1.30:8124$订阅源, Date: None, Delay: 634 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-12, URL: http://kxrj.site:8081/8647/mg.php?id=cctv12$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://125.33.89.106:5566/udp/239.3.1.64:8124$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://8.138.7.223/tv/mgitv.php?id=64$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://nas.hssvm.com:8888/udp/225.1.1.142:5002$订阅源, Date: None, Delay: 556 ms, Speed: 0.24 M/s, Resolution: None
Name: CCTV-12, URL: http://115.171.80.176:8888/udp/225.1.8.112:8232$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://114.249.230.215:9888/udp/239.3.1.64:8124$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://221.219.79.161:4000/rtp/239.3.1.64:8124$组播源, Date: None, Delay: 499 ms, Speed: 0.88 M/s, Resolution: None
Name: CCTV-12, URL: http://115.171.216.225:4000/udp/225.1.8.12:8124$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://183.133.104.164:8899/rtp/233.50.201.123:5140$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://8.138.7.223/tv/mgitv.php?id=61$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001640/1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://123.113.249.203:8888/udp/239.3.1.64:8124$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://125.34.48.195:7077/rtp/239.3.1.64:8124$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-12, URL: http://114.252.239.133:9876/udp/239.3.1.64:8124$订阅源, Date: None, Delay: 509 ms, Speed: 0.21 M/s, Resolution: None
